x_0	y_0	x_1	y_1	x_2	y_2	x_3	y_3	x_4	y_4	x_5	y_5	x_6	y_6	x_7	y_7	x_8	y_8	x_9	y_9	x_10	y_10	x_11	y_11	x_12	y_12	x_13	y_13	x_14	y_14	x_15	y_15	x_16	y_16	x_17	y_17	x_18	y_18	x_19	y_19	x_20	y_20	x_21	y_21	x_22	y_22	x_23	y_23	x_24	y_24	x_25	y_25	x_26	y_26	x_27	y_27	x_28	y_28	x_29	y_29	x_30	y_30	x_31	y_31	x_32	y_32	x_33	y_33	x_34	y_34	x_35	y_35	x_36	y_36	x_37	y_37	x_38	y_38	x_39	y_39	x_40	y_40	x_41	y_41	x_42	y_42	x_43	y_43	x_44	y_44	x_45	y_45	x_46	y_46	x_47	y_47	x_48	y_48	x_49	y_49	x_50	y_50	x_51	y_51	x_52	y_52	x_53	y_53	x_54	y_54	x_55	y_55	x_56	y_56	x_57	y_57	x_58	y_58	x_59	y_59	x_60	y_60	x_61	y_61	x_62	y_62	x_63	y_63	x_64	y_64	x_65	y_65	x_66	y_66	x_67	y_67	x_68	y_68	x_69	y_69	x_70	y_70	x_71	y_71	x_72	y_72	x_73	y_73	x_74	y_74	x_75	y_75	x_76	y_76	x_77	y_77	x_78	y_78	x_79	y_79	x_80	y_80	x_81	y_81	x_82	y_82	x_83	y_83	x_84	y_84	x_85	y_85	x_86	y_86	x_87	y_87	x_88	y_88
34.19	466.06	21.43	345.57	21.98	359.06			80.44	405.77													77.36	370.73					92.61	115.21	105.59	326.70	102.51	458.48	124.00	486.52	147.99	350.09									191.02	465.99	200.47	188.67	208.51	195.90	212.12	512.70	241.45	345.57			254.00	460.00			298.23	451.57	288.08	86.24	292.99	364.84	307.20	178.39	327.19	151.13			312.62	223.22					328.00	515.00	340.73	96.87	359.85	175.12	343.58	142.99	366.01	276.60	361.62	440.68	370.54	303.75	382.28	417.29	402.22	143.35									397.57	190.98							454.98	10.01	461.06	212.32			474.06	266.48			474.77	442.49	493.63	135.21	513.31	511.50	553.71	82.17			554.85	258.94			580.25	498.02	581.54	137.42							588.19	391.51			621.88	410.88	640.47	207.06	634.53	432.46	651.60	118.68			682.05	128.92			687.25	51.36										
34.26	466.46	21.85	345.14	22.62	358.85			79.87	405.94													78.02	370.76					92.52	115.24	105.88	326.56	102.02	458.26	124.00	487.45	147.25	349.97									191.00	465.50	200.62	189.05	208.05	195.82	211.79	513.03	241.64	345.03			256.09	459.77			298.38	451.70	288.38	85.32	292.45	364.25	307.54	178.00	327.15	151.15			312.94	222.99					327.54	515.00	340.94	97.01	360.13	175.70	343.18	143.16	365.68	276.51	361.38	440.38	369.92	303.40	382.29	417.73	402.27	143.60									397.29	191.00							454.52	10.47	461.04	212.31			474.13	266.82			474.78	442.85	493.46	135.41	513.97	511.56	553.47	81.85			554.81	258.49			580.32	498.30	581.92	137.63							588.39	391.94			621.20	411.18	640.10	207.04	634.51	432.48	652.31	119.10			681.52	129.11			687.32	51.02										
34.64	466.67	22.40	345.71	22.80	358.48			78.83	406.48													77.53	371.53					92.93	115.33	105.87	327.05	101.79	458.61	124.00	487.53	147.24	349.87									190.51	465.47	204.43	192.73	208.05	195.82	210.94	513.66	241.37	344.73			254.50	460.50			297.69	451.66	288.69	85.01	292.64	365.05	306.98	178.00	327.26	151.49			312.51	223.32					328.00	515.00	341.04	97.19	360.50	175.35	343.43	143.14	366.43	276.33	360.61	440.39	368.61	302.87	382.08	417.89	402.24	143.67									397.35	190.85							454.58	9.78	461.07	212.89			474.50	267.40			475.04	443.22	493.48	135.41	513.92	511.42	553.31	81.47			554.75	257.88			580.03	497.77	581.44	137.70							587.88	391.99			619.65	410.79	639.79	207.09	634.82	432.61	652.51	119.00			681.38	129.05			686.85	51.12										
35.09	466.30	21.80	345.36	22.81	358.00			78.73	406.82													76.98	371.24					93.36	115.54	105.89	326.12	102.25	458.98	124.31	487.30	146.86	350.01									190.80	464.97	204.08	193.07			210.75	513.57	241.13	344.56			254.00	460.00			297.80	452.09	289.12	85.11	292.94	365.07	306.00	178.00	327.59	152.15			312.07	223.34					328.00	514.49	340.39	97.39	360.72	175.34	343.66	143.34	365.89	276.45	360.33	440.09	368.94	302.69	382.39	418.05	402.28	143.51									397.99	191.50							455.00	9.98	460.96	213.26			474.94	267.84			475.06	443.43	493.77	135.08	514.02	511.58	553.61	81.56			554.28	258.05			580.51	498.48	582.33	136.96							587.80	392.59			619.56	410.52	640.23	207.36	635.01	432.73	653.07	119.56			681.36	128.88			686.55	50.84										
34.94	466.49	21.85	346.11	22.19	358.19			77.52	407.62													76.56	370.49					92.90	116.26	106.34	325.61	101.54	459.49	124.00	487.45	146.77	350.26									191.41	463.80	203.81	192.84			211.17	514.39	241.06	344.49			253.50	460.50			297.50	452.11	288.96	85.46	292.95	366.45	305.81	178.39	327.38	151.77			311.53	223.52					328.00	514.00	341.03	96.67	360.69	175.62	343.49	143.79	365.41	276.94	360.20	439.83	368.79	302.39	382.01	418.23	402.36	143.89									398.49	191.96							455.25	10.01	461.01	212.83			474.21	268.77			475.47	443.85	494.49	135.71	513.95	511.79	553.58	81.73			554.66	258.52			580.52	498.49	582.31	136.96							586.77	393.32			619.95	411.36	640.26	207.33	634.98	433.23	653.11	120.84			681.21	129.25			686.29	51.07										
35.46	466.76	21.65	346.11	21.25	358.39			78.44	407.64													76.72	370.36					92.47	116.32	106.34	324.97	101.75	459.99	124.00	487.43	146.87	350.32									191.24	463.39	203.55	192.62			210.59	514.47	241.11	344.25			253.50	460.00			297.68	452.44	288.81	85.64	292.52	366.65	306.01	177.76	327.66	151.35			311.48	223.70					328.00	514.50	340.67	96.75	360.44	175.76	343.44	143.71	364.57	276.43	360.34	439.08	369.32	302.38	381.79	418.32	402.66	143.40									399.30	191.17							455.00	9.99	460.86	212.71			474.67	268.67			476.11	444.24	494.96	136.14	513.92	511.79	553.57	81.98			554.24	258.23			581.03	498.03	581.93	136.66							586.96	393.18			619.63	410.95	640.05	207.17	634.97	433.25	653.36	121.51			680.90	129.08			686.58	51.21										
35.50	466.61	19.20	345.47	21.22	357.86			78.02	407.68													76.55	370.50					92.96	115.97	105.96	324.92	102.49	460.53	123.48	488.00	146.92	349.82									192.32	462.70	203.80	192.73			211.59	514.34	241.88	344.23			253.00	460.00			297.37	452.39	288.70	84.85	292.25	366.87	306.07	178.86	327.86	151.76			311.18	223.36					328.00	514.00	339.92	96.71	359.96	176.52	344.00	143.50	364.87	275.14	360.08	439.29	369.35	301.09	382.11	418.54	402.21	143.25									399.33	191.67							454.49	9.50	460.92	212.36			474.90	267.94			475.73	444.66	495.70	136.23	513.86	511.86	554.17	82.78			554.76	257.86			580.59	498.22	582.23	136.59							587.31	393.04			619.87	411.26	639.71	206.87	634.48	433.51	653.68	121.74			681.35	129.83			686.13	51.48										
35.12	466.30	20.87	346.22	21.07	357.80			77.73	407.16													76.53	370.47					93.03	116.11	105.83	325.16	102.28	460.67	123.00	487.52	147.58	349.73									192.34	462.71	204.00	192.81			210.96	514.16	242.00	344.01			253.21	460.59			297.18	452.53	288.94	84.89	292.28	367.50	305.97	178.32	328.03	151.47			310.55	223.17					328.00	514.46	340.21	96.51	359.82	176.71	344.01	143.98	365.12	275.30	360.32	438.76	369.28	301.10	382.65	418.18	402.77	143.54									399.76	191.41							454.47	9.52	461.48	211.93			475.40	268.45			476.13	445.11	495.82	136.28	513.63	511.89	554.52	83.22			554.77	258.09			580.55	498.48	582.32	136.17							587.73	393.12			620.12	411.46	639.97	206.14	634.04	433.21	654.22	121.61			681.58	129.87			686.29	51.84										
35.67	466.44	20.79	346.24	21.00	357.96			78.12	407.66													76.48	370.46					92.59	117.05	105.40	324.68	102.26	461.01	123.50	488.49	148.11	349.90									191.49	462.53	204.51	193.07			211.29	513.93	242.10	343.91			252.49	460.00			297.85	453.31	289.49	84.44	292.84	367.72	305.30	179.02	328.03	150.84			310.62	222.75					327.49	514.00	340.63	96.79	361.03	176.79	344.35	143.89	365.76	275.36	359.85	437.94	368.73	300.70	382.65	417.93	402.80	143.66									399.01	192.28							454.00	10.00	461.94	212.11			476.02	268.37			475.93	445.35	496.28	135.68	513.65	511.92	554.35	82.54			555.22	259.16			581.44	498.52	582.84	135.65							588.39	392.96			619.11	410.56	640.30	206.18	633.51	433.44	653.20	121.89			681.51	129.71			686.48	52.05										
35.71	466.23	19.84	346.02	20.52	357.91			77.50	407.14													76.37	369.73					92.37	116.91	105.66	324.90	102.46	460.50	123.45	489.00	149.08	349.68									191.46	463.50	204.08	193.28			210.86	513.84	242.12	344.02			252.49	460.00			297.97	452.73	289.47	84.46	292.67	367.50	305.78	179.60	327.72	150.64			310.34	222.83					327.54	514.00	340.34	96.60	361.26	176.74	345.37	143.90	365.53	275.12	359.64	437.56	368.41	301.00	382.12	417.78	402.67	142.61									399.18	191.66							454.00	10.00	462.11	211.69			476.31	268.72			475.43	444.51	496.21	135.59	513.59	511.90	554.48	82.95			555.27	259.35			581.52	498.49	582.77	135.45							588.40	392.46			620.07	410.23	640.46	206.72	634.03	433.00	653.09	121.28			681.46	129.29			686.32	51.70										
35.65	465.53	19.68	345.33	20.15	358.03			77.04	407.38													76.55	369.50					91.57	116.77	105.96	325.29	102.01	461.25	122.71	489.66	149.73	349.73									190.49	463.45	203.68	192.77			211.27	513.44	242.02	343.93			253.00	460.49			298.27	453.74	289.95	84.33	291.77	367.50	306.51	179.49	327.95	150.70			309.92	223.32					327.48	515.00	341.02	97.29	361.02	176.03	345.55	143.82	365.10	275.27	359.18	437.12	368.19	300.89	381.92	417.90	402.73	144.36									398.99	191.71							455.00	10.00	462.65	211.02			476.32	268.96			474.95	444.51	495.76	135.69	513.38	511.95	554.07	83.58			554.88	259.21			582.58	498.22	583.05	135.48							588.69	392.22			619.63	409.92	640.76	207.62	633.52	433.50	652.45	121.60			681.79	129.39			686.68	52.30										
34.71	465.85	20.52	346.34	20.73	358.51			76.97	407.56													77.00	369.74					91.75	116.54	105.64	325.68	102.34	461.30	122.53	489.00	149.53	349.80									190.33	462.70	203.53	192.93			210.86	513.43	241.44	344.62			252.99	460.82			297.43	453.56	289.63	83.55	291.56	368.09	306.23	179.24	328.21	151.04			309.23	223.37					327.50	514.53	340.96	97.08	360.51	176.15	345.76	143.29	365.66	275.40	359.29	437.13	368.29	300.55	381.86	418.27	402.46	144.42									399.00	191.73							455.00	10.00	463.13	211.34			476.57	269.64			474.76	444.96	495.50	135.74	513.20	512.04	554.32	83.48			555.30	259.52			582.39	498.72	582.76	136.20							588.35	392.50			619.60	408.95	640.64	207.61	633.53	433.47	652.54	121.34			682.30	129.68			687.07	52.12										
34.84	465.69	20.30	345.21	20.74	357.96			77.56	407.15													76.56	369.46					91.42	116.77	105.42	325.60	102.46	461.50	122.54	489.50	149.96	349.97									190.33	462.69	199.09	190.80			211.01	512.93	241.59	345.37			252.75	461.25			297.57	452.92	289.29	83.45	290.88	367.60	305.59	178.81	327.93	150.67			309.46	223.13					327.52	514.00	340.47	98.11	359.94	176.65	346.43	143.62	365.28	275.30	359.23	436.38	368.41	300.29	382.15	417.78	402.36	144.96									398.83	191.18									463.85	211.11			476.09	269.22			475.40	445.08	494.81	135.57	513.25	512.04	554.50	82.85			555.67	259.94			582.39	497.22	582.83	136.14							587.61	393.18			620.37	408.87	641.63	208.09	632.56	433.51	652.65	122.10			681.62	129.85			686.56	51.83										
34.52	465.41	20.84	346.40	20.78	358.65			77.34	407.60													76.49	369.44					91.63	116.07	105.45	325.49	102.51	461.58	122.68	489.68	150.32	349.79									190.46	462.53	198.76	191.01			211.05	512.96	241.51	345.38			252.99	461.21			297.20	452.86	289.11	82.57	290.40	367.43	305.60	178.81	328.38	150.47			308.94	223.35					327.45	514.00	340.10	98.51	359.78	176.91	346.36	144.28	365.13	274.83	359.27	436.44	368.42	300.23	382.89	417.20	402.76	145.06									398.69	191.12									463.60	210.46			476.80	268.50			476.03	444.70	494.62	136.66	512.98	512.07	554.57	83.34			556.18	259.80			582.51	496.51	583.12	135.84							587.31	393.09			620.34	409.11	642.11	207.98	632.57	433.52	652.48	121.77			681.53	129.80			686.42	51.50										
34.33	465.70	21.38	345.57	21.76	357.86			78.65	408.34													77.44	368.51					91.96	116.65	105.49	325.83	102.73	461.61	122.47	489.50	150.36	349.98									190.34	461.70	203.37	193.48			210.93	512.65	241.29	344.79			252.75	460.76			296.75	452.50	289.39	82.83	290.20	367.62	305.51	177.51	328.28	151.38			308.31	223.67					327.50	514.46	339.86	99.30	358.73	176.63	346.36	143.72	365.09	274.21	359.74	436.29	367.73	300.27	382.64	417.69	404.87	146.95									399.33	191.17									463.44	209.72			476.82	268.60			476.14	444.57	494.68	136.57	513.43	512.04	554.01	84.40			556.19	259.52			583.19	496.15	583.02	135.42							587.30	393.72			621.12	409.39	642.14	208.02	633.29	434.02	652.27	121.71			680.93	130.19			686.26	51.45										
34.39	465.08	20.61	345.61	21.05	357.76			79.11	408.34													77.49	369.43					91.73	116.13	105.23	326.53	103.00	460.58	122.29	489.38	150.03	350.38									190.32	461.30	203.44	193.71			211.11	512.45	241.26	344.99			252.67	460.33			296.98	452.05	289.30	83.44	290.04	367.82	306.67	178.47	327.70	151.44			308.54	223.90					328.00	514.46	339.91	99.12	357.90	176.53	345.78	144.32	364.53	273.99	359.38	436.74	367.98	300.43	382.86	417.86	404.62	146.94									399.01	190.99									463.20	209.02			477.01	269.00			476.06	444.65	494.82	135.56	513.74	511.87	554.43	84.41			555.99	259.06			583.50	495.99	583.34	135.41							586.74	393.43			620.34	408.65	642.37	207.89	633.46	434.48	652.17	121.47			681.03	129.67			686.40	51.56										
34.22	464.98	20.55	345.85	20.44	357.72			79.00	408.50													76.70	368.70					91.72	115.83	105.24	326.41	103.54	460.53	122.44	490.00	150.57	350.62									189.69	461.33	198.48	191.85			210.63	512.68	241.02	345.21			252.00	460.00			297.01	451.39	289.85	83.92	289.52	367.76	306.00	177.00	328.61	152.32			308.36	223.76					328.00	514.00	340.29	99.30	358.39	176.43	345.91	144.33	364.36	273.74	359.12	437.17	368.43	300.76	383.18	417.66	402.92	145.29									399.20	191.00									463.10	208.95			476.19	269.19			476.05	444.51	494.99	135.29	513.38	511.84	554.06	84.83			555.78	259.21			581.99	495.73	583.85	135.41							586.90	393.74			619.82	408.40	641.97	208.41	633.48	435.05	652.31	121.33			680.72	130.16			686.09	52.10										
34.48	465.64	20.75	345.98	20.57	357.67			78.60	409.28													77.30	369.32					90.95	116.27	105.07	326.37	103.54	460.51	122.34	489.71	150.18	350.61									190.32	461.67	203.00	194.11			209.94	512.63	240.65	345.12			253.28	454.23			297.09	451.79	289.99	84.46	289.16	367.57	299.69	179.57	328.74	152.45			308.07	223.48					328.50	514.00	340.63	98.83	358.73	176.18	345.98	144.47	364.12	273.69	359.03	437.17	368.55	301.02	383.31	417.87	403.04	145.71									399.31	190.78									463.75	209.34			476.06	269.01			476.59	445.04	494.82	135.99	513.53	511.90	554.04	84.98			555.71	259.26			582.04	496.02	584.24	135.69							586.98	394.26			620.35	408.78	641.66	208.39	633.50	435.52	652.80	121.21			680.48	130.73			685.88	52.48										
33.80	465.42	21.03	345.54	20.61	357.80			78.39	410.36													77.70	369.32					90.13	116.14	105.41	326.81	104.00	460.47	122.50	490.00	149.64	349.25									190.53	461.48	203.35	194.60			210.65	512.68	240.48	345.07			252.72	453.96			297.32	452.11	289.73	84.53	289.25	367.47	300.56	181.85	328.68	153.35			307.59	224.01					328.30	513.69	340.71	98.89	358.09	176.32	345.73	144.12	364.12	274.16	358.72	437.47	368.98	300.08	382.87	418.19	402.82	145.63									399.12	190.50									463.73	209.27			477.04	268.93			477.09	445.33	495.33	135.64	513.80	512.11	553.60	85.13			555.44	259.40			582.71	496.02	584.51	136.28							586.98	393.50			620.37	409.05	642.18	207.45	633.27	435.01	653.56	121.64			679.60	130.58			686.18	52.20										
34.19	465.67	20.90	345.49	20.79	357.74			78.03	410.22													77.53	369.45					90.54	116.06	105.97	327.29	104.30	460.31	122.48	490.48	149.53	348.90									190.53	461.00	203.35	194.52			210.55	512.89	240.71	344.87			251.91	453.68			298.00	452.55	290.14	84.58	289.43	366.90	306.97	179.78	329.59	153.08			307.08	224.17					328.32	513.66	341.71	99.84	357.96	176.05	346.13	144.37	364.03	273.56	358.91	437.50	369.10	299.72	383.05	418.46	402.97	145.48									399.11	190.87									463.77	209.67			477.53	268.38			477.97	445.92	494.96	135.56	514.06	512.01	553.51	85.75			555.50	259.46			582.59	496.20	584.19	137.25							586.88	393.58			620.38	409.55	642.71	207.35	632.51	434.96	653.36	122.56			679.19	130.61			686.53	51.93										
34.07	466.04	20.85	344.95	21.05	358.31			77.60	409.74													77.71	369.32					90.08	115.98	105.91	326.34	104.48	461.00	123.34	489.71	148.98	349.29									190.52	461.48	203.27	194.41			210.45	513.21	241.82	345.30			252.79	454.13			296.70	453.12	290.40	85.54	288.85	367.62	306.66	178.33	329.66	153.78			306.31	223.96					328.30	514.65	341.72	99.91	357.70	176.46	346.46	144.36	364.23	273.20	358.99	437.92	369.07	300.30	382.44	418.53	402.86	144.89									398.48	190.80									464.41	209.37			478.07	267.94			477.66	446.25	495.28	135.05	514.11	512.16	553.25	86.13			555.40	259.34			582.39	496.17	584.07	137.61							586.91	393.35			621.37	410.85	642.88	207.50	632.63	434.19	653.70	122.20			679.74	131.00			686.66	51.58										
33.94	466.43	21.33	345.01	22.15	357.81			77.01	409.64													77.56	369.48					90.13	116.04	106.02	326.75	104.48	461.48	123.48	490.00	149.40	349.21									190.47	461.48	203.25	194.61			209.84	512.66	242.55	344.82			253.95	457.28			296.79	452.68	290.16	85.76	289.01	367.70	308.26	179.28	329.51	153.52			306.53	223.90					328.30	514.33	341.81	99.94	358.14	176.48	346.93	143.70	364.12	273.06	359.28	437.98	369.33	300.03	382.55	419.06	402.99	144.67									398.14	190.70									464.20	209.54			478.82	267.18			478.32	445.98	495.72	135.11	513.73	512.15	553.32	86.03			555.34	259.74			582.47	496.64	584.15	137.18							586.90	393.06			620.50	411.04	643.32	207.57	632.98	434.51	653.53	121.95			678.89	131.59			686.69	51.28										
34.18	466.15	20.89	345.15	21.28	358.31			78.34	409.18													77.70	369.70					90.68	116.29	105.74	326.97	104.68	461.71	123.00	490.45	149.13	348.73									191.30	460.65	203.08	194.48			209.87	512.50	243.41	343.82			252.00	459.50			296.85	453.14	290.48	85.21	289.27	368.69	311.17	178.30	328.94	152.16			307.02	223.44					328.00	514.45	341.41	100.18	358.54	176.57	347.15	144.90	365.51	272.87	359.66	438.18	369.77	299.54	381.88	419.59	403.00	144.51									398.16	191.28									463.75	209.92			479.02	266.99			478.21	445.92	496.19	135.04	513.82	512.06	554.00	85.87			555.91	259.36			582.16	496.84	584.20	138.14							586.57	393.00			620.80	410.37	643.04	207.90	632.41	433.82	654.14	122.21			678.35	131.46			686.97	51.23										
33.81	465.86	21.39	345.27	21.53	358.38			77.09	408.89													77.48	369.51					90.78	116.38	106.19	326.71	104.70	461.31	123.46	490.00	149.16	348.93									191.30	460.31	202.85	194.43			209.00	512.86	243.51	344.01			251.83	459.83			296.38	453.08	290.53	84.66	289.09	368.83	307.52	178.00	329.08	152.78			307.63	224.02					328.29	514.34	341.27	99.75	358.36	175.94	346.94	144.35	365.70	272.45	359.55	438.08	370.17	299.26	381.77	419.04	402.81	144.18									397.64	191.33									464.35	210.63			477.94	267.09			478.24	446.27	496.11	134.92	513.72	512.02	553.98	86.15			556.20	259.23			582.59	496.79	584.07	137.85							586.92	392.95			620.46	410.58	642.83	207.82	632.48	434.00	653.99	121.76			678.46	131.13			687.23	51.59										
33.96	465.98	21.52	345.17	21.75	357.81			78.15	408.96													77.49	369.00					90.68	116.58	106.62	327.21	105.29	461.32	123.34	490.30	149.72	349.22									191.32	460.69	202.89	195.06			208.10	513.02	243.23	344.01			252.42	460.27			296.26	453.75	290.44	84.38	290.05	369.46	307.00	178.00	328.83	153.22			307.27	223.77					328.68	513.71	342.10	99.80	359.05	175.82	346.99	144.32	365.36	272.79	359.93	437.53	369.83	300.16	382.17	419.54	402.36	144.23									397.60	191.11									465.31	211.07			477.84	267.60			478.49	445.16	496.00	135.10	514.06	511.92	554.48	85.98			556.43	259.30			583.19	497.80	584.54	137.37							586.60	393.37			620.45	409.90	642.71	207.99	632.50	434.01	653.55	121.43			678.33	131.34			686.94	51.67										
33.99	465.91	21.63	345.83	21.96	358.36			78.20	408.93													77.32	369.30					91.08	116.69	106.75	327.50	105.45	461.50	123.51	491.00	150.15	349.80									190.53	461.00	202.88	194.99			207.73	512.82	242.87	344.23			251.98	460.48			296.09	453.30	290.75	83.59	290.25	369.46	307.14	179.33	329.33	152.97			307.63	223.66					329.52	514.00	342.42	99.82	358.51	175.64	347.19	143.78	364.92	272.73	359.99	437.24	369.14	300.15	381.97	419.23	402.27	144.50									397.80	190.76									465.54	211.02			477.96	267.55			478.90	445.04	496.20	134.79	514.16	511.99	555.02	85.42			556.58	259.02			583.84	498.08	584.59	137.59							586.58	393.45			620.02	410.03	642.99	208.00	632.54	434.55	653.29	121.02			678.35	131.56			686.64	51.62										
34.61	466.95	19.54	345.20	20.92	358.99			78.36	408.51													77.28	369.31					91.31	116.80	107.01	328.27	105.52	461.47	123.00	491.50	149.60	349.17									190.71	461.31	202.69	195.17			207.88	512.77	242.31	343.99			251.42	460.41			296.18	452.56	290.78	83.39	290.52	368.97	306.74	178.25	329.60	152.61			307.56	222.75					330.00	514.54	342.73	100.38	358.45	175.50	347.29	144.39	365.11	272.16	359.67	437.19	369.08	300.42	381.50	419.04	402.85	144.73									397.28	190.58									465.84	211.70			477.80	267.47			479.63	444.49	495.99	133.99	514.40	511.97	555.09	85.03			556.57	259.06			582.84	497.49	585.42	137.10							586.75	393.99			619.53	410.50	643.30	207.35	632.99	435.01	653.28	120.85			678.96	131.52			686.80	51.31										
